Est Number,Premise Name,Premise Address 1,Premise Zip Code,TYPE,Status,Inspection Date,Inspection Type,Score,Violation List
79200,ALDI FOOD MARKET,1509 COLESBURY CIRCLE,40511,610,ACTIVE,18-May-2023,2,100,
79200,ALDI FOOD MARKET,1509 COLESBURY CIRCLE,40511,610,ACTIVE,31-Oct-2023,1,95,  15  48  50
86481,ALDI FOOD MARKET,126 ROJAY DR.,40503,610,ACTIVE,10-Aug-2023,1,96,  48  50  56
119276,ALFALFA CATERING,428 SOUTHLAND DRIVE,40505,605,ACTIVE,28-Jul-2023,1,99,  56
119759,NANNY BEE'S,428 SOUTHLAND DRIVE,40503,605,ACTIVE,15-Sep-2023,1,99,  56
120726,STONE SOUP & SALAD,428 SOUTHLAND DRIVE,40503,605,ACTIVE,09-Jan-2024,1,100,
119271,WELDON FLAVORINGS,428 SOUTHLAND DRIVE,40503,605,ACTIVE,27-Jul-2023,1,98,  10  56
71072,ALI BABA,412 SOUTHLAND DR,40503,610,ACTIVE,10-Jan-2023,1,96,  15  50  56
71072,ALI BABA,412 SOUTHLAND DR,40503,607,ACTIVE,10-Jan-2023,1,91,  17  34  37  38  40  41  44  50  56
71072,ALI BABA,412 SOUTHLAND DR,40503,610,ACTIVE,10-Jan-2023,1,91,  17  34  37  38  40  41  44  50  56
71072,ALI BABA,412 SOUTHLAND DR,40503,607,ACTIVE,10-Jan-2023,1,96,  15  50  56
71072,ALI BABA,412 SOUTHLAND DR,40503,607,ACTIVE,26-Jul-2023,1,83,   1  10  13  18  25  37  38  45  48  50  56
71072,ALI BABA,412 SOUTHLAND DR,40503,607,ACTIVE,22-Nov-2023,1,99,  56
71072,ALI BABA,412 SOUTHLAND DR,40503,610,ACTIVE,22-Nov-2023,1,89,   2  10  36  38  39  40  41  48  50  56
71072,ALI BABA,412 SOUTHLAND DR,40503,607,ACTIVE,26-Jul-2023,12,,
71072,ALI BABA,412 SOUTHLAND DR,40503,607,ACTIVE,16-Aug-2023,2,95,  10  38  48  56
71072,ALI BABA,412 SOUTHLAND DR,40503,610,ACTIVE,16-Aug-2023,2,95,  10  38  48  56
71072,ALI BABA,412 SOUTHLAND DR,40503,610,ACTIVE,16-Aug-2023,2,99,  56
71072,ALI BABA,412 SOUTHLAND DR,40503,610,ACTIVE,22-Nov-2023,1,99,  56
71072,ALI BABA,412 SOUTHLAND DR,40503,607,ACTIVE,26-Jul-2023,1,99,  56
71072,ALI BABA,412 SOUTHLAND DR,40503,610,ACTIVE,26-Jul-2023,1,83,   1  10  13  18  25  37  38  45  48  50  56
71072,ALI BABA,412 SOUTHLAND DR,40503,607,ACTIVE,16-Aug-2023,2,99,  56
71072,ALI BABA,412 SOUTHLAND DR,40503,610,ACTIVE,26-Jul-2023,1,99,  56
71072,ALI BABA,412 SOUTHLAND DR,40503,610,ACTIVE,26-Jul-2023,12,,
71072,ALI BABA,412 SOUTHLAND DR,40503,607,ACTIVE,22-Nov-2023,1,89,   2  10  36  38  39  40  41  48  50  56
114533,ALICE'S CANDY,3401 NICHOLASVILLE RD. STE #303,40503,610,ACTIVE,17-Feb-2023,1,100,
114533,ALICE'S CANDY,3401 NICHOLASVILLE RD. STE #303,40503,610,ACTIVE,05-Feb-2024,12,,
114533,ALICE'S CANDY,3401 NICHOLASVILLE RD. STE #303,40503,610,ACTIVE,12-Feb-2024,1,93,   8  10  18
105461,"ALL ABOUT KIDS, LEARNIG CENTER AND CHILDCARE",695 VINCENT WAY,40503,605,ACTIVE,15-Feb-2023,1,96,   1  48
105461,"ALL ABOUT KIDS, LEARNIG CENTER AND CHILDCARE",695 VINCENT WAY,40503,605,ACTIVE,01-Mar-2023,2,100,
105461,"ALL ABOUT KIDS, LEARNIG CENTER AND CHILDCARE",695 VINCENT WAY,40503,605,ACTIVE,06-Sep-2023,1,99,  51
30949,ALLEN'S FOODMART,1918 OXFORD CIRCLE,40504,610,ACTIVE,03-Jan-2023,2,95,  48  50  55  56
30949,ALLEN'S FOODMART,1918 OXFORD CIRCLE,40504,607,ACTIVE,03-Jan-2023,2,95,  48  50  55  56
30949,ALLEN'S FOODMART,1918 OXFORD CIRCLE,40504,610,ACTIVE,13-Mar-2023,1,93,  13  48  50  55  56
30949,ALLEN'S FOODMART,1918 OXFORD CIRCLE,40504,607,ACTIVE,13-Mar-2023,2,95,  48  50  55  56
30949,ALLEN'S FOODMART,1918 OXFORD CIRCLE,40504,607,ACTIVE,13-Mar-2023,1,93,  13  48  50  55  56
30949,ALLEN'S FOODMART,1918 OXFORD CIRCLE,40504,610,ACTIVE,13-Mar-2023,2,95,  48  50  55  56
30949,ALLEN'S FOODMART,1918 OXFORD CIRCLE,40504,607,ACTIVE,07-Jul-2023,1,94,  37  48  50  54  56
30949,ALLEN'S FOODMART,1918 OXFORD CIRCLE,40504,610,ACTIVE,07-Jul-2023,1,94,  37  48  50  54  56
120777,ANTOJITOS LA PASADITA,1918 OXFORD CIRCLE,40504,605,ACTIVE,09-Jan-2024,1,98,  37  49
105811,ALPHA CHI OMEGA (AXO) SORORITY,411 PENNSYLVANIA CT,40508,605,ACTIVE,28-Mar-2023,1,97,  34  40  45
117388,AMAND'S KITCHEN,1474 ANNISTON DRIVE STE A1,40505,605,ACTIVE,04-Feb-2023,1,99,  56
117388,AMANDA'S KITCHEN,1474 ANNISTON DRIVE STE A1,40505,605,INACTIVE,05-Sep-2023,12,,
117388,AMANDA'S KITCHEN,1474 ANNISTON DRIVE STE A1,40505,605,INACTIVE,21-Sep-2023,12,,
104065,AMAZON FUFILLMENT LEX 2 MAIN CAFE- MKT C,172 TRADE ST,40511,610,ACTIVE,20-Nov-2023,1,99,  50
109069,AMAZON FULFILLMENT - LEX 2-SECONDARY CAFE,172 TRADE ST,40511,610,ACTIVE,20-Nov-2023,1,99,  50
104066,AMAZON FULFILLMENT-LEX 2 GLASS RM (FKA BLDG 2),172 TRADE ST,40511,610,ACTIVE,20-Nov-2023,1,100,
104067,AMAZON FUFILLMENT-LEX 1 A-MKT C,1850 MERCER RD,40511,610,ACTIVE,29-Mar-2023,1,100,
104067,AMAZON FUFILLMENT-LEX 1 A-MKT C,1850 MERCER RD,40511,610,ACTIVE,06-Dec-2023,1,98,  37  57
104068,AMAZON FUFILLMENT-LEX 1 NEW C-MKT C,1850 MERCER RD,40511,610,ACTIVE,29-Mar-2023,1,100,
104068,AMAZON FUFILLMENT-LEX 1 NEW C-MKT C,1850 MERCER RD,40511,610,ACTIVE,06-Dec-2023,1,98,  37  56
109071,AMAZON FULFILLMENT - LEX,1850 MERCER RD,40511,610,ACTIVE,03-Nov-2023,1,97,  50  56  57
109071,AMAZON FULFILLMENT - LEX,1850 MERCER RD,40511,610,ACTIVE,06-Dec-2023,1,99,  37
109072,AMAZON FULFILLMENT- OVERFLOW,1850 MERCER RD,40511,610,ACTIVE,03-Nov-2023,1,97,  50  56  57
109072,AMAZON FULFILLMENT- OVERFLOW,1850 MERCER RD,40511,610,ACTIVE,06-Dec-2023,1,98,  37  57
117055,AMAZON FULFILLMENT-LEX1 BLUE BREAKROOM,1850 MERCER RD.,40511,610,ACTIVE,03-Nov-2023,1,97,  50  56  57
117055,AMAZON FULFILLMENT-LEX1 BLUE BREAKROOM,1850 MERCER RD.,40511,610,ACTIVE,06-Dec-2023,1,98,  37  57
70185,AMERICAN LEGION POST # 8,1230 MAN-0-WAR PLACE,40504,605,ACTIVE,09-Nov-2023,1,96,  41  44  50  56
114725,ANDY'S FROZEN CUSTARD,1200 S. BROADWAY,40504,605,ACTIVE,30-Jan-2023,1,93,   1   3  48  56
114725,ANDY'S FROZEN CUSTARD,1200 S. BROADWAY,40504,605,ACTIVE,15-Feb-2023,2,97,  40  48
114725,ANDY'S FROZEN CUSTARD,1200 S. BROADWAY,40504,605,ACTIVE,24-Aug-2023,1,90,   1   3  40  45  51  56  58
114725,ANDY'S FROZEN CUSTARD,1200 S. BROADWAY,40504,605,ACTIVE,15-Sep-2023,2,98,  48
114725,ANDY'S FROZEN CUSTARD,1200 S. BROADWAY,40504,605,ACTIVE,08-Sep-2023,2,96,   1  48
117409,ANDY'S FROZEN CUSTARD,2800 RICHMOND RD,40509,605,ACTIVE,28-Mar-2023,1,100,
117409,ANDY'S FROZEN CUSTARD,2800 RICHMOND RD,40509,605,ACTIVE,17-Oct-2023,1,96,   3  17  50
117409,ANDY'S FROZEN CUSTARD,2800 RICHMOND RD,40509,605,ACTIVE,17-Oct-2023,2,98,  17  50
112171,ANIEL ACOSTA,251 CHIPPENDALE CIRCLE #1432,40517,605,INACTIVE,27-Mar-2023,12,,
32320,ANNISTON MINI MART,1488 ANNISTON DR,40505,610,ACTIVE,27-Jan-2023,1,95,  10  48  50  56
32320,ANNISTON MINI MART,1488 ANNISTON DR,40505,610,ACTIVE,18-Jan-2024,2,91,  10  37  46  48  50  51  56  57
32320,ANNISTON MINI MART,1488 ANNISTON DR,40505,610,ACTIVE,18-Jan-2024,1,87,  10  13  25  37  46  48  50  51  56  57
102232,ANTHONY VINCE NAIL SPA,"122 MARION, SUITE 120",40517,605,ACTIVE,20-Mar-2023,1,98,  10  49
102232,ANTHONY VINCE NAIL SPA,"122 MARION, SUITE 120",40517,605,ACTIVE,02-Oct-2023,1,100,
98576,ANTOJITOS SHALOM (STATE MOBILE),115 W. LOUDON AVE.  #L94,40508,605,ACTIVE,05-Jan-2023,1,97,  48  57
30740,AP  SUGGINS,345 ROMANY RD,40502,605,ACTIVE,21-Apr-2023,1,81,   1   5  10  21  38  40  41  44  45  46  50  56  57  58
30740,AP  SUGGINS,345 ROMANY RD,40502,605,ACTIVE,08-May-2023,2,92,  21  41  47  56  57
30740,AP  SUGGINS,345 ROMANY RD,40502,605,ACTIVE,17-May-2023,2,97,  10  50  56
30740,AP  SUGGINS,345 ROMANY RD,40502,605,ACTIVE,19-Dec-2023,2,94,  41  44  45  48  56
30740,AP  SUGGINS,345 ROMANY RD,40502,605,ACTIVE,19-Dec-2023,1,87,   6  21  29  41  44  45  48  56
30740,AP  SUGGINS,345 ROMANY RD,40502,605,ACTIVE,23-Aug-2023,1,92,  15  17  38  40  41  50  56
89969,APIARY CATERING & EVENTS,218 W JEFFERSON ST,40508,605,ACTIVE,31-Jan-2023,1,97,  48  50
89969,APIARY CATERING & EVENTS,218 W JEFFERSON ST,40508,605,ACTIVE,06-Jul-2023,1,100,
89969,APIARY CATERING & EVENTS,218 W JEFFERSON ST,40508,605,ACTIVE,05-Jan-2024,1,97,  45  48
101684,APNA BAZAR,3146 MAPLELEAF DR SUITE 120,40509,610,ACTIVE,16-Nov-2023,1,97,  39  56  57
108402,APOLLO PIZZA MEADOWTHORPE TAPROOM,1451 LEESTOWN RD,40511,605,ACTIVE,18-Apr-2023,2,95,  38  46  50  54  56
108402,APOLLO PIZZA MEADOWTHORPE TAPROOM,1451 LEESTOWN RD,40511,605,ACTIVE,18-Apr-2023,1,91,   6  25  38  46  50  54  56
108402,APOLLO PIZZA MEADOWTHORPE TAPROOM,1451 LEESTOWN RD,40511,605,ACTIVE,09-Oct-2023,1,94,  46  48  50  54  56
71880,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,1761 SHARKEY WAY,40511,605,ACTIVE,27-Jul-2023,2,92,  18  45  48  51  56
71880,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,1761 SHARKEY WAY,40511,605,ACTIVE,13-Jul-2023,1,84,  10  15  21  24  40  45  48  50  56  58
71880,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,1761 SHARKEY WAY,40511,605,ACTIVE,21-Dec-2023,2,93,  21  45  48  56
71880,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,1761 SHARKEY WAY,40511,605,ACTIVE,04-Jan-2024,2,97,  48  56
71880,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,1761 SHARKEY WAY,40511,605,ACTIVE,27-Jul-2023,2,95,  45  48  51  56
71880,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,1761 SHARKEY WAY,40511,605,ACTIVE,07-Dec-2023,1,91,  21  45  48  50  51  56
30794,ARAMARK CAFETERIA / BLACKBURN CORR COMPLEX,3111 SPURR ROAD,40511,605,ACTIVE,02-May-2023,1,93,  46  48  51  56  58
30794,ARAMARK CAFETERIA / BLACKBURN CORR COMPLEX,3111 SPURR ROAD,40511,605,ACTIVE,05-Jun-2023,2,98,  51  56
30794,ARAMARK CAFETERIA / BLACKBURN CORR COMPLEX,3111 SPURR ROAD,40511,605,ACTIVE,31-Oct-2023,1,92,  10  13  29  48  51
30794,ARAMARK CAFETERIA / BLACKBURN CORR COMPLEX,3111 SPURR ROAD,40511,605,ACTIVE,31-Oct-2023,2,96,  10  48  51
76790,ARBOR YOUTH SERVICES,536 W. THIRD STREET,40508,605,ACTIVE,15-Sep-2023,1,100,
49229,ARBY'S - PALOMAR,3745 HARRODSBURG RD,40503-4069,605,ACTIVE,11-Jan-2023,1,96,  17  48  56
49229,ARBY'S - PALOMAR,3745 HARRODSBURG RD,40503-4069,605,ACTIVE,21-Jul-2023,1,98,  44  50
49229,ARBY'S - PALOMAR,3745 HARRODSBURG RD,40503-4069,605,ACTIVE,24-Jan-2024,1,98,  50  56
30759,ARBY'S #1092,2649 RICHMOND RD,40509,605,ACTIVE,19-May-2023,1,95,  41  48  50  56
30759,ARBY'S #1092,2649 RICHMOND RD,40509,605,ACTIVE,08-Nov-2023,1,96,  17  46  50  56
30756,ARBY'S #1128,540 NEW CIRCLE RD S-4,40511,605,ACTIVE,13-Feb-2023,1,94,   6  17  48  51
30756,ARBY'S #1128,540 NEW CIRCLE RD S-4,40511,605,ACTIVE,13-Feb-2023,2,96,  17  48  56
30756,ARBY'S #1128,540 NEW CIRCLE RD S-4,40511,605,ACTIVE,24-Oct-2023,1,91,  40  45  46  48  50  55  56  57
30756,ARBY'S #1128,540 NEW CIRCLE RD S-4,40511,605,ACTIVE,28-Aug-2023,1,93,  17  40  48  50  54  56
30756,ARBY'S #1128,540 NEW CIRCLE RD S-4,40511,605,ACTIVE,02-Feb-2024,1,92,  10  40  46  48  50  56  57
30756,ARBY'S #1128,540 NEW CIRCLE RD S-4,40511,605,ACTIVE,20-Oct-2023,12,,
30756,ARBY'S #1128,540 NEW CIRCLE RD S-4,40511,605,ACTIVE,21-Oct-2023,12,,
30761,ARBY'S #1299,3261 NICHOLASVILLE RD,40503,605,ACTIVE,16-Feb-2023,1,88,   6   8  40  45  48  50  54  56
30761,ARBY'S #1299,3261 NICHOLASVILLE RD,40503,605,ACTIVE,02-Mar-2023,2,92,  40  45  48  50  51  54  56
30761,ARBY'S #1299,3261 NICHOLASVILLE RD,40503,605,ACTIVE,02-Mar-2023,12,,
30761,ARBY'S #1299,3261 NICHOLASVILLE RD,40503,605,ACTIVE,16-Mar-2023,12,,
30761,ARBY'S #1299,3261 NICHOLASVILLE RD,40503,605,ACTIVE,17-Mar-2023,12,,
30761,ARBY'S #1299,3261 NICHOLASVILLE RD,40503,605,ACTIVE,27-Sep-2023,2,95,   2  39  50  51  56
30761,ARBY'S #1299,3261 NICHOLASVILLE RD,40503,605,ACTIVE,07-Feb-2024,1,94,  40  48  50  56  57
30761,ARBY'S #1299,3261 NICHOLASVILLE RD,40503,605,ACTIVE,19-Sep-2023,12,,
30761,ARBY'S #1299,3261 NICHOLASVILLE RD,40503,605,ACTIVE,29-Aug-2023,1,94,  10  37  50  52  56
62651,ARBY'S #6911,1949 PLAUDIT PLACE,40509,605,ACTIVE,01-Feb-2023,1,97,  48  56
62651,ARBY'S #6911,1949 PLAUDIT PLACE,40509,605,ACTIVE,09-Feb-2023,5,98,  51  56
62651,ARBY'S #6911,1949 PLAUDIT PLACE,40509,605,ACTIVE,08-Sep-2023,1,96,  37  50  54  56
30760,ARBY'S #784,1228 S BROADWAY,40504,605,ACTIVE,18-Apr-2023,1,96,   2  50  56  57
30760,ARBY'S #784,1228 S BROADWAY,40504,605,ACTIVE,24-Aug-2023,1,94,  48  50  51  56  57
30760,ARBY'S #784,1228 S BROADWAY,40504,605,ACTIVE,06-Dec-2023,1,96,  38  50  56  57
30758,ARBY'S OF LEXINGTON #1952,2270 ELKHORN DR,40515,605,ACTIVE,11-Jan-2023,1,100,
30758,ARBY'S OF LEXINGTON #1952,2270 ELKHORN DR,40515,605,ACTIVE,27-Jul-2023,1,100,
30758,ARBY'S OF LEXINGTON #1952,2270 ELKHORN DR,40515,605,ACTIVE,12-Jan-2024,1,100,
30763,ARBY'S RESTAURANT,3391 TATES CREEK RD,40502,605,ACTIVE,03-Jan-2023,1,97,  48  56
30763,ARBY'S RESTAURANT,3391 TATES CREEK RD,40502,605,ACTIVE,04-Jan-2024,1,98,  50  56
30763,ARBY'S RESTAURANT,3391 TATES CREEK RD,40502,605,ACTIVE,17-Jul-2023,1,95,  26  48  56
30763,ARBY'S RESTAURANT,3391 TATES CREEK RD,40502,605,ACTIVE,17-Jul-2023,12,,
30763,ARBY'S RESTAURANT,3391 TATES CREEK RD,40502,605,ACTIVE,17-Jul-2023,2,97,  48  56
91858,ARCADIUM,574 N LIMESTONE,40508,605,ACTIVE,07-Jul-2023,1,99,  56
119243,ARCHA NINE THAI KITCHEN,4371 OLD HARRODSBURG ROAD,40513,605,ACTIVE,18-Jul-2023,1,98,  54  56
119243,ARCHA NINE THAI KITCHEN,4371 OLD HARRODSBURG ROAD,40513,605,ACTIVE,06-Feb-2024,1,87,   6  23  25  34  41  45  48  56
82186,ARCHA NINE THAI KITCHEN,"162 OLD TODDS ROAD, SUITE 110",40509,605,ACTIVE,07-Feb-2024,1,96,  34  48  56
82186,ARCHA NINE THAI KITCHEN,"162 OLD TODDS ROAD, SUITE 110",40509,605,ACTIVE,02-Aug-2023,1,96,  41  46  50  56
82186,ARCHANINE THAI KITCHEN,"162 OLD TODDS ROAD, SUITE 110",40509,605,ACTIVE,27-Jan-2023,2,96,  36  40  50  56
82186,ARCHANINE THAI KITCHEN,"162 OLD TODDS ROAD, SUITE 110",40509,605,ACTIVE,27-Jan-2023,1,92,  29  36  40  47  50  56
71289,ARCHITECTURAL KITCHENS & BATHS,345 LAFAYETTE AVE,40502,605,ACTIVE,19-Jan-2023,1,100,
71289,ARCHITECTURAL KITCHENS & BATHS,345 LAFAYETTE AVE,40502,605,ACTIVE,08-Aug-2023,1,100,
30904,ARIRANG GARDEN,109 MT TABOR RD,40517,605,ACTIVE,01-Feb-2024,2,98,  44  50
30904,ARIRANG GARDEN,109 MT TABOR RD,40517,605,ACTIVE,03-Jul-2023,1,98,  55  56
30904,ARIRANG GARDEN,109 MT TABOR RD,40517,605,ACTIVE,01-Feb-2024,1,95,  23  44  50
30497,ARLINGTON ELEMENTARY SCHOOL,928 N. LIMESTONE,40505,605,ACTIVE,24-Jan-2023,1,98,  21
30497,ARLINGTON ELEMENTARY SCHOOL,928 N. LIMESTONE,40505,605,ACTIVE,18-Oct-2023,1,90,   4  10  21
30497,ARLINGTON ELEMENTARY SCHOOL,928 N. LIMESTONE,40505,605,ACTIVE,07-Feb-2024,1,100,
30764,ARLINGTON ELEMENTARY SCHOOL,928 N LIMESTONE ST,40505,605,ACTIVE,24-Jan-2023,1,100,
30764,ARLINGTON ELEMENTARY SCHOOL,928 N LIMESTONE ST,40505,605,ACTIVE,07-Feb-2024,1,100,
30764,ARLINGTON ELEMENTARY SCHOOL,928 N LIMESTONE ST,40505,605,ACTIVE,18-Oct-2023,1,100,
80512,ASHLAND AVE. BAPTIST CHURCH,483 W. REYNOLDS RD.,40503,605,ACTIVE,11-Jan-2023,1,99,  50
80512,ASHLAND AVE. BAPTIST CHURCH,483 W. REYNOLDS RD.,40503,605,ACTIVE,29-Jan-2024,1,100,
80512,ASHLAND AVE. BAPTIST CHURCH,483 W. REYNOLDS RD.,40503,605,ACTIVE,25-Jul-2023,1,97,   1  49
80512,ASHLAND AVE. BAPTIST CHURCH,483 W. REYNOLDS RD.,40503,605,ACTIVE,09-Aug-2023,2,100,
30766,ASHLAND ELEMENTARY SCHOOL,195 N ASHLAND AVE,40502,605,ACTIVE,30-Jan-2023,1,100,
30766,ASHLAND ELEMENTARY SCHOOL,195 N ASHLAND AVE,40502,605,ACTIVE,07-Sep-2023,1,100,
30768,ASHLAND TERRACE,475 S ASHLAND AVE,40502,605,ACTIVE,20-Mar-2023,1,97,   6  50
30768,ASHLAND TERRACE,475 S ASHLAND AVE,40502,605,ACTIVE,20-Mar-2023,2,99,  50
30768,ASHLAND TERRACE,475 S ASHLAND AVE,40502,605,ACTIVE,06-Oct-2023,1,99,  45
96454,ASIAN BISTRO,4224 SARON DR,40515,605,ACTIVE,23-Jan-2023,1,92,  39  40  44  48  50  51  56
96454,ASIAN BISTRO,4224 SARON DR,40515,605,ACTIVE,18-Dec-2023,2,96,  17  41  50  56
96454,ASIAN BISTRO,4224 SARON DR,40515,605,ACTIVE,23-Aug-2023,2,95,  17  48  50  56
96454,ASIAN BISTRO,4224 SARON DR,40515,605,ACTIVE,09-Aug-2023,1,82,  10  17  18  24  25  38  39  41  44  48  50  56  57
96454,ASIAN BISTRO,4224 SARON DR,40515,605,ACTIVE,04-Dec-2023,1,81,   6  13  17  25  29  38  39  40  41  44  48  50  54  56
120822,ASIAN BISTRO J2C,561 S. BROADWAY STE #140,40508,605,ACTIVE,26-Jan-2024,1,94,  18  21
120822,ASIAN BISTRO J2C,561 S. BROADWAY STE #140,40508,605,ACTIVE,22-Jan-2024,5,89,   8  18  25  50  58
120822,ASIAN BISTRO J2C,561 S. BROADWAY STE #140,40508,605,ACTIVE,29-Jan-2024,2,100,
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,17-Jan-2023,2,94,  17  38  41  44  48
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,17-Jan-2023,1,81,   6   8  17  18  23  29  38  41  44  48
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,31-May-2023,1,74,   6  15  18  21  23  24  25  45  46  48  50  51  56  58
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,14-Jun-2023,2,94,  15  41  48  56
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,14-Nov-2023,2,,  15  45  46  56
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,25-Oct-2023,1,71,   6  15  17  18  21  24  25  39  40  41  44  45  46  48  50  51  52  56  57
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,13-Sep-2023,12,,
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,22-Sep-2023,2,85,   6   8  15  21  41  45  48  56
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,29-Sep-2023,2,94,  15  45  48  56
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,14-Nov-2023,2,89,   8  15  18  45  46  56
50280,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",40513,605,ACTIVE,08-Sep-2023,1,85,   6  15  21  34  41  44  45  48  50  56
108392,ATHENIAN GRILL,110 E MAIN ST,40508,605,ACTIVE,01-May-2023,2,97,  40  45  46
108392,ATHENIAN GRILL,110 E MAIN ST,40508,605,ACTIVE,01-May-2023,1,93,  13  24  40  45  46
108392,ATHENIAN GRILL,110 E MAIN ST,40508,605,ACTIVE,25-Oct-2023,1,92,  21  25  45  48
108392,ATHENIAN GRILL,110 E MAIN ST,40508,605,ACTIVE,25-Oct-2023,2,97,  45  48
38315,ATHENIAN GRILL,313 S ASHLAND AVE,40502,605,ACTIVE,02-Feb-2023,1,98,  44  56
38315,ATHENIAN GRILL,313 S ASHLAND AVE,40502,605,ACTIVE,09-Jan-2024,1,100,
38315,ATHENIAN GRILL,313 S ASHLAND AVE,40502,605,ACTIVE,03-Aug-2023,1,98,  41  57
38315,ATHENIAN GRILL,313 S ASHLAND AVE,40502,605,ACTIVE,10-Aug-2023,12,,
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,610,ACTIVE,02-Mar-2023,1,95,  40  46  49  50  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,607,ACTIVE,02-Mar-2023,1,95,  40  46  49  50  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,610,ACTIVE,02-Mar-2023,1,99,  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,605,ACTIVE,02-Mar-2023,1,95,  40  46  49  50  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,607,ACTIVE,02-Mar-2023,1,99,  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,605,ACTIVE,02-Mar-2023,1,99,  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,610,ACTIVE,11-Sep-2023,2,99,  49
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,607,ACTIVE,28-Aug-2023,1,98,  51  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,607,ACTIVE,06-Dec-2023,1,95,  40  41  46  49  51
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,610,ACTIVE,28-Aug-2023,1,81,   6  15  17  21  22  25  40  47  49  51  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,607,ACTIVE,06-Dec-2023,1,99,  37
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,605,ACTIVE,11-Sep-2023,2,99,  49
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,605,ACTIVE,06-Dec-2023,1,95,  40  41  46  49  51
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,610,ACTIVE,06-Dec-2023,1,95,  40  41  46  49  51
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,605,ACTIVE,28-Aug-2023,1,98,  51  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,610,ACTIVE,06-Dec-2023,1,99,  37
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,605,ACTIVE,28-Aug-2023,1,81,   6  15  17  21  22  25  40  47  49  51  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,610,ACTIVE,28-Aug-2023,1,98,  51  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,607,ACTIVE,28-Aug-2023,1,81,   6  15  17  21  22  25  40  47  49  51  56
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,605,ACTIVE,06-Dec-2023,1,99,  37
31995,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,40509,607,ACTIVE,11-Sep-2023,2,99,  49
30769,ATHENS LUNCHROOM,6270 ATHENS WALNUT HILL RD,40515,605,ACTIVE,22-Feb-2023,1,99,  56
30769,ATHENS LUNCHROOM,6270 ATHENS WALNUT HILL RD,40515,605,ACTIVE,28-Aug-2023,1,97,  41  44  56
30769,ATHENS LUNCHROOM,6270 ATHENS WALNUT HILL RD,40515,605,ACTIVE,09-Feb-2024,1,99,  56
76625,ATHENS-CHILESBURG ELEMENTARY,900 CHILESBURG ROAD,40509,605,ACTIVE,16-Feb-2023,1,98,   1
